sfxUp sfyUp sfxLow sfyLow time
-94.5744 51056.5 24.6343 -51056.5 0.4795
-96.6814 52209.2 25.2028 -52209.2 0.4796
-98.7749 53358.1 25.7741 -53358.1 0.4797
-100.86 54503 26.3353 -54503 0.4798
-102.935 55643.8 26.8988 -55643.8 0.4799
-104.999 56780.4 27.4522 -56780.4 0.48
-107.051 57912.9 28.0074 -57912.9 0.4801
-109.093 59041 28.5527 -59041 0.4802
-111.123 60164.7 29.0997 -60164.7 0.4803
-113.143 61284 29.6366 -61284 0.4804
-115.152 62398.7 30.1756 -62398.7 0.4805
-117.149 63508.8 30.7038 -63508.8 0.4806
-119.13 64614.1 31.2338 -64614.1 0.4807
-121.101 65714.7 31.7533 -65714.7 0.4808
-123.059 66810.5 32.2734 -66810.5 0.4809
-125.008 67901.3 32.7835 -67901.3 0.481
-126.944 68987.2 33.2942 -68987.2 0.4811
-128.864 70067.9 33.7953 -70067.9 0.4812
-130.771 71143.5 34.2967 -71143.5 0.4813
-132.668 72214 34.7878 -72214 0.4814
-134.553 73279.1 35.2792 -73279.1 0.4815
-136.42 74338.9 35.7613 -74338.9 0.4816
-138.281 75393.2 36.242 -75393.2 0.4817
-140.123 76442.1 36.7136 -76442.1 0.4818
-141.952 77485.5 37.1857 -77485.5 0.4819
-143.768 78523.2 37.6471 -78523.2 0.482
-145.567 79555.3 38.1087 -79555.3 0.4821
-147.349 80581.6 38.5604 -80581.6 0.4822
-149.121 81602.1 39.0108 -81602.1 0.4823
-150.877 82616.8 39.4527 -82616.8 0.4824
-152.618 83625.5 39.893 -83625.5 0.4825
-154.347 84628.3 40.3237 -84628.3 0.4826
-156.058 85625.1 40.7529 -85625.1 0.4827
-157.756 86615.7 41.1731 -86615.7 0.4828
-159.443 87600.3 41.5901 -87600.3 0.4829
-161.111 88578.6 41.9994 -88578.6 0.483
-162.764 89550.7 42.4058 -89550.7 0.4831
-164.402 90516.5 42.8037 -90516.5 0.4832
-166.023 91475.9 43.1995 -91475.9 0.4833
-167.628 92429 43.5866 -92429 0.4834
-169.22 93375.6 43.9706 -93375.6 0.4835
-170.792 94315.6 44.3472 -94315.6 0.4836
-172.349 95249.2 44.72 -95249.2 0.4837
-173.893 96176.2 45.085 -96176.2 0.4838
-175.417 97096.5 45.4462 -97096.5 0.4839
-176.93 98010.2 45.7994 -98010.2 0.484
-178.424 98917.2 46.1498 -98917.2 0.4841
-179.905 99817.3 46.4915 -99817.3 0.4842
-181.365 100711 46.83 -100711 0.4843
-182.813 101597 47.1618 -101597 0.4844
-184.239 102477 47.4891 -102477 0.4845
-185.653 103350 47.8097 -103350 0.4846
-187.045 104216 48.1255 -104216 0.4847
-188.426 105074 48.4338 -105074 0.4848
-189.787 105926 48.7378 -105926 0.4849
-191.13 106771 49.0354 -106771 0.485
-192.462 107609 49.3274 -107609 0.4851
-193.777 108439 49.613 -108439 0.4852
-195.073 109263 49.8926 -109263 0.4853
-196.355 110079 50.1658 -110079 0.4854
-197.618 110888 50.4339 -110888 0.4855
-198.862 111690 50.6959 -111690 0.4856
-200.093 112485 50.9518 -112485 0.4857
-201.301 113272 51.2035 -113272 0.4858
-202.49 114052 51.4495 -114052 0.4859
-203.666 114825 51.6899 -114825 0.486
-204.825 115590 51.924 -115590 0.4861
-205.972 116349 52.1525 -116349 0.4862
-207.367 117100 52.2108 -117100 0.4863
-208.753 117844 52.2847 -117844 0.4864
-210.138 118581 52.3373 -118581 0.4865
-211.445 119311 52.4398 -119311 0.4866
-212.694 120033 52.5524 -120033 0.4867
-213.862 120748 52.7088 -120748 0.4868
-214.972 121455 52.8677 -121455 0.4869
-216.024 122155 53.0498 -122155 0.487
-217.045 122847 53.2187 -122847 0.4871
-218.027 123531 53.3965 -123531 0.4872
-218.991 124208 53.5559 -124208 0.4873
-219.935 124877 53.7161 -124877 0.4874
-220.87 125538 53.8578 -125538 0.4875
-221.785 126192 54.0006 -126192 0.4876
-222.692 126839 54.1268 -126839 0.4877
-223.583 127477 54.2551 -127477 0.4878
-224.46 128108 54.3699 -128108 0.4879
-225.318 128732 54.4874 -128732 0.488
-226.162 129347 54.5942 -129347 0.4881
-226.987 129956 54.7022 -129956 0.4882
-227.797 130556 54.8003 -130556 0.4883
-228.584 131149 54.9007 -131149 0.4884
-229.353 131734 54.992 -131734 0.4885
-230.106 132312 55.0833 -132312 0.4886
-230.843 132882 55.1656 -132882 0.4887
-231.561 133444 55.2478 -133444 0.4888
-232.264 133999 55.3208 -133999 0.4889
-232.949 134546 55.3938 -134546 0.489
-233.62 135086 55.4579 -135086 0.4891
-234.276 135618 55.5212 -135618 0.4892
-234.919 136142 55.5766 -136142 0.4893
-235.541 136659 55.6311 -136659 0.4894
-236.148 137168 55.6785 -137168 0.4895
-236.738 137670 55.7241 -137670 0.4896
-237.313 138164 55.7627 -138164 0.4897
-237.867 138651 55.7999 -138651 0.4898
-238.407 139130 55.8298 -139130 0.4899
-238.935 139601 55.8565 -139601 0.49
-239.449 140065 55.876 -140065 0.4901
-239.946 140521 55.8941 -140521 0.4902
-240.432 140970 55.9053 -140970 0.4903
-240.9 141412 55.9153 -141412 0.4904
-241.351 141846 55.9201 -141846 0.4905
-241.784 142272 55.923 -142272 0.4906
-242.204 142691 55.9199 -142691 0.4907
-242.61 143102 55.9147 -143102 0.4908
-243 143506 55.9037 -143506 0.4909
-243.376 143903 55.8896 -143903 0.491
-243.731 144292 55.8719 -144292 0.4911
-244.079 144674 55.8478 -144674 0.4912
-244.407 145048 55.8209 -145048 0.4913
-244.723 145415 55.7906 -145415 0.4914
-245.024 145775 55.7554 -145775 0.4915
-245.308 146127 55.7169 -146127 0.4916
-245.583 146472 55.6735 -146472 0.4917
-245.842 146809 55.6292 -146809 0.4918
-246.087 147140 55.5804 -147140 0.4919
-246.321 147463 55.5283 -147463 0.492
-246.539 147779 55.4692 -147779 0.4921
-246.745 148089 55.411 -148089 0.4922
-246.937 148391 55.349 -148391 0.4923
-247.112 148686 55.2828 -148686 0.4924
-247.274 148974 55.2145 -148974 0.4925
-247.424 149254 55.1402 -149254 0.4926
-247.564 149527 55.0647 -149527 0.4927
-247.687 149793 54.9833 -149793 0.4928
-247.797 150051 54.9025 -150051 0.4929
-247.894 150303 54.8176 -150303 0.493
-247.981 150547 54.7296 -150547 0.4931
-248.054 150784 54.639 -150784 0.4932
-248.113 151014 54.5472 -151014 0.4933
-248.16 151238 54.4501 -151238 0.4934
-248.193 151454 54.3519 -151454 0.4935
-248.215 151663 54.2482 -151663 0.4936
-248.224 151866 54.1416 -151866 0.4937
-248.221 152061 54.0333 -152061 0.4938
-248.206 152250 53.9234 -152250 0.4939
-248.178 152431 53.8092 -152431 0.494
-248.137 152606 53.6939 -152606 0.4941
-248.086 152774 53.5749 -152774 0.4942
-248.024 152936 53.4551 -152936 0.4943
-247.951 153090 53.3315 -153090 0.4944
-247.864 153238 53.2073 -153238 0.4945
-247.768 153379 53.0791 -153379 0.4946
-247.657 153513 52.949 -153513 0.4947
-247.536 153641 52.8162 -153641 0.4948
-247.402 153762 52.6816 -153762 0.4949
-247.261 153876 52.5441 -153876 0.495
-247.108 153984 52.405 -153984 0.4951
-246.945 154086 52.262 -154086 0.4952
-246.768 154180 52.1203 -154180 0.4953
-246.581 154268 51.976 -154268 0.4954
-246.38 154350 51.8324 -154350 0.4955
-246.171 154425 51.6838 -154425 0.4956
-245.952 154494 51.5348 -154494 0.4957
-245.721 154556 51.3816 -154556 0.4958
-245.482 154612 51.2277 -154612 0.4959
-245.237 154662 51.0682 -154662 0.496
-244.98 154705 50.91 -154705 0.4961
-244.711 154742 50.7482 -154742 0.4962
-244.431 154772 50.5871 -154772 0.4963
-244.143 154797 50.4241 -154797 0.4964
-243.843 154815 50.2618 -154815 0.4965
-243.536 154827 50.0951 -154827 0.4966
-243.222 154833 49.9273 -154833 0.4967
-242.896 154832 49.7562 -154832 0.4968
-242.56 154826 49.5855 -154826 0.4969
-242.213 154813 49.4114 -154813 0.497
-241.859 154794 49.2374 -154794 0.4971
-241.493 154769 49.0606 -154769 0.4972
-241.125 154738 48.8834 -154738 0.4973
-240.747 154702 48.7047 -154702 0.4974
-240.359 154659 48.5266 -154659 0.4975
-239.963 154610 48.3464 -154610 0.4976
-239.559 154555 48.1658 -154555 0.4977
-239.144 154495 47.9833 -154495 0.4978
-238.719 154428 47.8014 -154428 0.4979
-238.286 154356 47.6162 -154356 0.498
-237.85 154278 47.4292 -154278 0.4981
-237.402 154194 47.2408 -154194 0.4982
-236.949 154105 47.0514 -154105 0.4983
-236.488 154009 46.862 -154009 0.4984
-236.019 153908 46.6715 -153908 0.4985
-235.541 153802 46.4803 -153802 0.4986
-235.054 153689 46.2885 -153689 0.4987
-234.557 153571 46.0964 -153571 0.4988
-234.058 153447 45.9036 -153447 0.4989
-233.549 153318 45.7088 -153318 0.499
-233.034 153184 45.5131 -153184 0.4991
-232.513 153044 45.3156 -153044 0.4992
-231.984 152898 45.1181 -152898 0.4993
-231.448 152747 44.9181 -152747 0.4994
-230.902 152590 44.7209 -152590 0.4995
-230.352 152428 44.5213 -152428 0.4996
-229.792 152261 44.3245 -152261 0.4997
-229.228 152088 44.1268 -152088 0.4998
-228.659 151910 43.9277 -151910 0.4999
-228.082 151726 43.7266 -151726 0.5
-227.493 151538 43.5272 -151538 0.5001
-226.906 151344 43.3242 -151344 0.5002
-226.308 151144 43.1223 -151144 0.5003
-225.703 150940 42.9187 -150940 0.5004
-225.094 150731 42.7156 -150731 0.5005
-224.479 150516 42.5099 -150516 0.5006
-223.863 150296 42.3058 -150296 0.5007
-223.237 150071 42.1006 -150071 0.5008
-222.602 149841 41.8975 -149841 0.5009
-221.965 149606 41.6923 -149606 0.501
-221.32 149366 41.4876 -149366 0.5011
-220.669 149121 41.2822 -149121 0.5012
-220.007 148872 41.0749 -148872 0.5013
-219.342 148619 40.8704 -148619 0.5014
-218.67 148360 40.6654 -148360 0.5015
-217.996 148096 40.4595 -148096 0.5016
-217.319 147827 40.2558 -147827 0.5017
-216.638 147553 40.05 -147553 0.5018
-215.95 147274 39.8458 -147274 0.5019
-215.259 146990 39.6392 -146990 0.502
-214.564 146701 39.4342 -146701 0.5021
-213.862 146408 39.227 -146408 0.5022
-213.154 146110 39.0217 -146110 0.5023
-212.443 145807 38.8138 -145807 0.5024
-211.724 145499 38.6072 -145499 0.5025
-211.004 145187 38.3989 -145187 0.5026
-210.278 144871 38.1929 -144871 0.5027
-209.544 144549 37.986 -144549 0.5028
-208.807 144223 37.7814 -144223 0.5029
-208.066 143893 37.5749 -143893 0.503
-207.321 143558 37.3697 -143558 0.5031
-206.573 143219 37.1622 -143219 0.5032
-205.821 142875 36.9568 -142875 0.5033
-205.062 142527 36.7492 -142527 0.5034
-204.301 142174 36.543 -142174 0.5035
-203.536 141817 36.3348 -141817 0.5036
-202.767 141455 36.1287 -141455 0.5037
-201.994 141090 35.9217 -141090 0.5038
-201.216 140719 35.7165 -140719 0.5039
-200.437 140345 35.5112 -140345 0.504
-199.65 139966 35.3073 -139966 0.5041
-198.861 139583 35.1028 -139583 0.5042
-198.07 139196 34.8986 -139196 0.5043
-197.273 138805 34.6938 -138805 0.5044
-196.473 138409 34.4895 -138409 0.5045
-195.668 138010 34.2841 -138010 0.5046
-194.885 137606 34.0781 -137606 0.5047
-194.09 137199 33.8688 -137199 0.5048
-193.287 136787 33.6603 -136787 0.5049
-192.48 136371 33.4526 -136371 0.505
-191.659 135951 33.2478 -135951 0.5051
-190.836 135527 33.0433 -135527 0.5052
-190.008 135099 32.8419 -135099 0.5053
-189.177 134667 32.6392 -134667 0.5054
-188.339 134232 32.4388 -134232 0.5055
-187.502 133792 32.2364 -133792 0.5056
-186.659 133348 32.0351 -133348 0.5057
-185.816 132901 31.8329 -132901 0.5058
-184.968 132449 31.6317 -132449 0.5059
-184.12 131994 31.4301 -131994 0.506
-183.267 131535 31.23 -131535 0.5061
-182.415 131073 31.029 -131073 0.5062
-181.557 130606 30.8302 -130606 0.5063
-180.699 130136 30.631 -130136 0.5064
-179.837 129662 30.4334 -129662 0.5065
-178.975 129185 30.234 -129185 0.5066
-178.108 128703 30.0361 -128703 0.5067
-177.239 128219 29.8377 -128219 0.5068
-176.366 127730 29.6405 -127730 0.5069
-175.494 127238 29.4415 -127238 0.507
-174.616 126743 29.2443 -126743 0.5071
-173.74 126243 29.0463 -126243 0.5072
-172.859 125741 28.8497 -125741 0.5073
-171.977 125235 28.6533 -125235 0.5074
-171.091 124725 28.4581 -124725 0.5075
-170.205 124212 28.2622 -124212 0.5076
-169.315 123695 28.0681 -123695 0.5077
-168.424 123176 27.8733 -123176 0.5078
-167.53 122652 27.679 -122652 0.5079
-166.633 122126 27.4843 -122126 0.508
-165.734 121595 27.2907 -121595 0.5081
-164.835 121062 27.0966 -121062 0.5082
-163.932 120526 26.9041 -120526 0.5083
-163.03 119986 26.7114 -119986 0.5084
-162.124 119442 26.5201 -119442 0.5085
-161.217 118896 26.3291 -118896 0.5086
-160.306 118346 26.139 -118346 0.5087
-159.396 117794 25.949 -117794 0.5088
-158.482 117238 25.7606 -117238 0.5089
-157.568 116679 25.5716 -116679 0.509
-156.651 116116 25.3833 -116116 0.5091
-155.733 115551 25.1945 -115551 0.5092
-154.812 114982 25.0062 -114982 0.5093
-153.892 114411 24.8174 -114411 0.5094
-152.968 113836 24.6297 -113836 0.5095
-152.043 113259 24.4422 -113259 0.5096
-151.114 112679 24.256 -112679 0.5097
-150.187 112097 24.0717 -112097 0.5098
-149.256 111511 23.8876 -111511 0.5099
-148.326 110922 23.7033 -110922 0.51
-147.393 110330 23.5199 -110330 0.5101
-146.46 109735 23.3358 -109735 0.5102
-145.525 109137 23.1526 -109137 0.5103
-144.597 108536 22.9678 -108536 0.5104
-143.658 107932 22.7837 -107932 0.5105
-142.72 107326 22.6002 -107326 0.5106
-141.779 106716 22.4186 -106716 0.5107
-140.843 106104 22.2355 -106104 0.5108
-139.897 105489 22.054 -105489 0.5109
-138.954 104872 21.873 -104872 0.511
-138.01 104251 21.6932 -104251 0.5111
-137.064 103628 21.5128 -103628 0.5112
-136.12 103003 21.3346 -103003 0.5113
-135.176 102374 21.1551 -102374 0.5114
-134.227 101743 20.977 -101743 0.5115
-133.278 101110 20.7988 -101110 0.5116
-132.327 100474 20.6217 -100474 0.5117
-131.374 99835.2 20.445 -99835.2 0.5118
-130.42 99193.9 20.2698 -99193.9 0.5119
-129.467 98550.2 20.0936 -98550.2 0.512
-128.511 97903.9 19.9181 -97903.9 0.5121
-127.552 97255.3 19.7414 -97255.3 0.5122
-126.595 96604 19.5672 -96604 0.5123
-125.639 95950.5 19.3925 -95950.5 0.5124
-124.68 95294.3 19.2192 -95294.3 0.5125
-123.723 94636 19.0462 -94636 0.5126
-122.762 93975.1 18.8748 -93975.1 0.5127
-121.803 93312 18.7012 -93312 0.5128
-120.839 92646.4 18.5293 -92646.4 0.5129
-119.88 91978.7 18.3572 -91978.7 0.513
-118.918 91308.5 18.1852 -91308.5 0.5131
-117.954 90636.2 18.0133 -90636.2 0.5132
-116.989 89961.5 17.8415 -89961.5 0.5133
-116.022 89284.7 17.6713 -89284.7 0.5134
-115.055 88605.5 17.504 -88605.5 0.5135
-114.089 87924.3 17.3342 -87924.3 0.5136
-113.122 87240.7 17.1639 -87240.7 0.5137
-112.157 86555.2 16.9934 -86555.2 0.5138
-111.187 85867.3 16.8257 -85867.3 0.5139
-110.218 85177.5 16.6554 -85177.5 0.514
-109.247 84485.4 16.4893 -84485.4 0.5141
-108.278 83791.5 16.3219 -83791.5 0.5142
-107.307 83095.2 16.1566 -83095.2 0.5143
-106.336 82397.2 15.9892 -82397.2 0.5144
-105.365 81696.9 15.8246 -81696.9 0.5145
-104.392 80994.8 15.6584 -80994.8 0.5146
-103.416 80290.6 15.4941 -80290.6 0.5147
-102.443 79584.6 15.3295 -79584.6 0.5148
-101.468 78876.4 15.1658 -78876.4 0.5149
-100.494 78166.6 15.0015 -78166.6 0.515
-99.5168 77454.6 14.8386 -77454.6 0.5151
-98.5414 76741 14.6751 -76741 0.5152
-97.5636 76025.3 14.5125 -76025.3 0.5153
-96.5867 75307.9 14.3495 -75307.9 0.5154
-95.6097 74588.6 14.1881 -74588.6 0.5155
-94.634 73867.6 14.0252 -73867.6 0.5156
-93.6553 73144.7 13.8632 -73144.7 0.5157
-92.6768 72420.2 13.7015 -72420.2 0.5158
-91.6997 71693.8 13.5407 -71693.8 0.5159
-90.722 70965.8 13.3797 -70965.8 0.516
-89.7421 70236 13.2202 -70236 0.5161
-88.7473 69500.2 13.0612 -69500.2 0.5162
-87.752 68764.1 12.9143 -68764.1 0.5163
-86.7583 68027.7 12.7702 -68027.7 0.5164
-85.7635 67290 12.6208 -67290 0.5165
-84.771 66551.8 12.4728 -66551.8 0.5166
-83.78 65811.9 12.3184 -65811.9 0.5167
-82.7923 65071 12.1654 -65071 0.5168
-81.8075 64328.3 12.0086 -64328.3 0.5169
-80.8248 63584.5 11.852 -63584.5 0.517
-79.8448 62838.9 11.6934 -62838.9 0.5171
-78.8653 62092 11.5362 -62092 0.5172
-77.8865 61343.5 11.3778 -61343.5 0.5173
-76.9062 60593.6 11.2203 -60593.6 0.5174
-75.9251 59842.3 11.0627 -59842.3 0.5175
-74.9454 59089.5 10.906 -59089.5 0.5176
-73.9636 58335.3 10.7489 -58335.3 0.5177
-72.9821 57579.8 10.5928 -57579.8 0.5178
-71.9992 56822.8 10.4371 -56822.8 0.5179
-71.0169 56064.6 10.2822 -56064.6 0.518
-70.0334 55305 10.1275 -55305 0.5181
-69.0495 54544.2 9.97336 -54544.2 0.5182
-68.0645 53782 9.81958 -53782 0.5183
-67.0799 53018.7 9.66638 -53018.7 0.5184
-66.0952 52254 9.51267 -52254 0.5185
-65.1106 51488.2 9.36009 -51488.2 0.5186
-64.1258 50721.2 9.2069 -50721.2 0.5187
-63.1415 49953 9.05473 -49953 0.5188
-62.1557 49183.6 8.90222 -49183.6 0.5189
-61.1712 48413.1 8.75075 -48413.1 0.519
-60.1856 47641.4 8.59824 -47641.4 0.5191
-59.2004 46868.8 8.44703 -46868.8 0.5192
-58.2148 46094.9 8.29501 -46094.9 0.5193
-57.2287 45320.1 8.14448 -45320.1 0.5194
-56.2423 44544.2 7.99321 -44544.2 0.5195
-55.2563 43767.3 7.84268 -43767.3 0.5196
-54.2701 42989.3 7.69188 -42989.3 0.5197
-53.2838 42210.5 7.54194 -42210.5 0.5198
-52.2964 41430.5 7.39142 -41430.5 0.5199
-51.309 40649.8 7.24206 -40649.8 0.52
-50.3218 39867.9 7.09196 -39867.9 0.5201
-49.3353 39085.4 6.94307 -39085.4 0.5202
-48.348 38301.8 6.79347 -38301.8 0.5203
-47.3625 37517.4 6.6454 -37517.4 0.5204
-46.3744 36732.1 6.49516 -36732.1 0.5205
-45.3866 35946.1 6.34723 -35946.1 0.5206
-44.3982 35159.1 6.19831 -35159.1 0.5207
-43.4105 34371.5 6.05077 -34371.5 0.5208
-42.4222 33583 5.90212 -33583 0.5209
-41.4345 32793.8 5.7547 -32793.8 0.521
-40.4481 32003.8 5.60671 -32003.8 0.5211
-39.46 31213.2 5.45922 -31213.2 0.5212
-38.4719 30421.8 5.31149 -30421.8 0.5213
-37.4833 29629.8 5.16475 -29629.8 0.5214
-36.4945 28837.1 5.01724 -28837.1 0.5215
-35.507 28043.8 4.87095 -28043.8 0.5216
-34.5194 27249.8 4.72371 -27249.8 0.5217
-33.5303 26455.3 4.57745 -26455.3 0.5218
-32.5413 25660.2 4.43065 -25660.2 0.5219
-31.5525 24864.5 4.28509 -24864.5 0.522
-30.564 24068.2 4.13841 -24068.2 0.5221
-29.5757 23271.6 3.99309 -23271.6 0.5222
-28.5877 22474.3 3.84709 -22474.3 0.5223
-27.5999 21676.6 3.70197 -21676.6 0.5224
-26.6109 20878.3 3.55557 -20878.3 0.5225
-25.6219 20079.7 3.41088 -20079.7 0.5226
-24.6335 19280.6 3.2655 -19280.6 0.5227
-23.6447 18481.2 3.12083 -18481.2 0.5228
-22.656 17681.2 2.97516 -17681.2 0.5229
-21.6666 16881.1 2.83079 -16881.1 0.523
-20.6778 16080.4 2.68572 -16080.4 0.5231
-19.6889 15279.5 2.54177 -15279.5 0.5232
-18.6997 14478.2 2.39679 -14478.2 0.5233
-17.7107 13676.8 2.25298 -13676.8 0.5234
-16.7214 12874.9 2.10787 -12874.9 0.5235
-15.7318 12072.9 1.96419 -12072.9 0.5236
-14.7424 11270.5 1.81972 -11270.5 0.5237
-13.7532 10468.1 1.67634 -10468.1 0.5238
-12.7639 9665.32 1.5318 -9665.32 0.5239
-11.7746 8862.49 1.38865 -8862.49 0.524
-10.7853 8059.38 1.24417 -8059.38 0.5241
-9.79628 7256.25 1.10116 -7256.25 0.5242
-8.80702 6452.87 0.956842 -6452.87 0.5243
-7.81784 5649.51 0.813923 -5649.51 0.5244
-6.82857 4845.95 0.669896 -4845.95 0.5245
-5.83928 4042.45 0.527252 -4042.45 0.5246
-4.84976 3238.78 0.383417 -3238.78 0.5247
-3.86031 2435.2 0.240887 -2435.2 0.5248
-2.87069 1631.49 0.0970749 -1631.49 0.5249
-1.88127 827.914 -0.0454205 -827.914 0.525
-0.89146 24.2498 -0.189279 -24.2498 0.5251
0.0981955 -779.247 -0.33166 779.247 0.5252
1.08764 -1582.79 -0.4752 1582.79 0.5253
2.07676 -2386.14 -0.617613 2386.14 0.5254
3.06588 -3189.49 -0.761194 3189.49 0.5255
4.05493 -3992.6 -0.903486 3992.6 0.5256
5.04416 -4795.68 -1.04706 4795.68 0.5257
6.03335 -5598.49 -1.18934 5598.49 0.5258
7.02276 -6401.22 -1.33291 6401.22 0.5259
8.01209 -7203.64 -1.47511 7203.64 0.526
9.00166 -8005.96 -1.61861 8005.96 0.5261
9.99089 -8807.92 -1.76071 8807.92 0.5262
10.9803 -9609.74 -1.90412 9609.74 0.5263
11.9695 -10411.2 -2.04629 10411.2 0.5264
12.9589 -11212.4 -2.18968 11212.4 0.5265
13.9481 -12013.2 -2.33184 12013.2 0.5266
14.9375 -12813.8 -2.47519 12813.8 0.5267
15.9268 -13613.9 -2.61743 13613.9 0.5268
16.9161 -14413.8 -2.76076 14413.8 0.5269
17.9054 -15213.2 -2.90296 15213.2 0.527
18.8946 -16012.2 -3.04643 16012.2 0.5271
19.8835 -16810.8 -3.18864 16810.8 0.5272
20.8729 -17609 -3.33208 17609 0.5273
21.862 -18406.6 -3.47434 18406.6 0.5274
22.8513 -19203.8 -3.61784 19203.8 0.5275
23.8404 -20000.4 -3.76015 20000.4 0.5276
24.8297 -20796.7 -3.90372 20796.7 0.5277
25.8185 -21592.2 -4.04617 21592.2 0.5278
26.8076 -22387.3 -4.18981 22387.3 0.5279
27.7965 -23181.7 -4.33239 23181.7 0.528
28.7851 -23975.7 -4.4761 23975.7 0.5281
29.7741 -24768.9 -4.61885 24768.9 0.5282
30.763 -25561.5 -4.76273 25561.5 0.5283
31.7518 -26353.4 -4.9056 26353.4 0.5284
32.7403 -27144.8 -5.0494 27144.8 0.5285
33.7291 -27935.3 -5.19228 27935.3 0.5286
34.7179 -28725.3 -5.33626 28725.3 0.5287
35.7067 -29514.4 -5.4795 29514.4 0.5288
36.695 -30302.8 -5.62363 30302.8 0.5289
37.6833 -31090.4 -5.76705 31090.4 0.529
38.6713 -31877.3 -5.91144 31877.3 0.5291
39.6598 -32663.3 -6.05476 32663.3 0.5292
40.6479 -33448.5 -6.19926 33448.5 0.5293
41.6358 -34232.8 -6.34284 34232.8 0.5294
42.6234 -35016.4 -6.48768 35016.4 0.5295
43.6114 -35799 -6.63158 35799 0.5296
44.5994 -36580.7 -6.77635 36580.7 0.5297
45.5874 -37361.5 -6.92067 37361.5 0.5298
46.5753 -38141.4 -7.06577 38141.4 0.5299
47.5632 -38920.2 -7.21013 38920.2 0.53
48.5507 -39698.2 -7.35553 39698.2 0.5301
49.5377 -40475.1 -7.50015 40475.1 0.5302
50.5249 -41251 -7.64588 41251 0.5303
51.5117 -42025.9 -7.79075 42025.9 0.5304
52.4985 -42799.8 -7.93662 42799.8 0.5305
53.4857 -43572.5 -8.08189 43572.5 0.5306
54.4709 -44344.2 -8.22821 44344.2 0.5307
55.4577 -45114.7 -8.37356 45114.7 0.5308
56.4441 -45884.2 -8.51987 45884.2 0.5309
57.4308 -46652.4 -8.66552 46652.4 0.531
58.4172 -47419.6 -8.81198 47419.6 0.5311
59.4031 -48185.5 -8.95788 48185.5 0.5312
60.3886 -48950.2 -9.10486 48950.2 0.5313
61.3739 -49713.7 -9.25095 49713.7 0.5314
62.3598 -50476 -9.39825 50476 0.5315
63.3451 -51237 -9.54469 51237 0.5316
64.33 -51996.8 -9.69234 51996.8 0.5317
65.3155 -52755.2 -9.83929 52755.2 0.5318
66.3001 -53512.3 -9.98732 53512.3 0.5319
67.2843 -54268.1 -10.1347 54268.1 0.532
68.2685 -55022.5 -10.2828 55022.5 0.5321
69.2526 -55775.5 -10.4305 55775.5 0.5322
70.2364 -56527.3 -10.5794 56527.3 0.5323
71.2197 -57277.5 -10.7276 57277.5 0.5324
72.2022 -58026.3 -10.8767 58026.3 0.5325
73.1845 -58773.7 -11.0258 58773.7 0.5326
74.1672 -59519.6 -11.1753 59519.6 0.5327
75.149 -60264 -11.325 60264 0.5328
76.1318 -61007 -11.4752 61007 0.5329
77.1132 -61748.3 -11.6248 61748.3 0.533
78.0953 -62488.2 -11.7756 62488.2 0.5331
79.0764 -63226.5 -11.9261 63226.5 0.5332
80.0564 -63963.2 -12.0773 63963.2 0.5333
81.0379 -64698.3 -12.2282 64698.3 0.5334
82.019 -65431.9 -12.3795 65431.9 0.5335
82.9995 -66163.7 -12.5309 66163.7 0.5336
83.9798 -66893.9 -12.6829 66893.9 0.5337
84.9576 -67622.4 -12.8343 67622.4 0.5338
85.9372 -68349.3 -12.9869 68349.3 0.5339
86.9171 -69074.4 -13.1389 69074.4 0.534
87.8954 -69797.8 -13.2914 69797.8 0.5341
88.8735 -70519.4 -13.4441 70519.4 0.5342
89.8519 -71239.3 -13.5973 71239.3 0.5343
90.827 -71957.4 -13.751 71957.4 0.5344
91.8045 -72673.7 -13.9044 72673.7 0.5345
92.7807 -73388.1 -14.0585 73388.1 0.5346
93.7576 -74100.8 -14.2129 74100.8 0.5347
94.7326 -74811.5 -14.3678 74811.5 0.5348
95.7085 -75520.4 -14.5228 75520.4 0.5349
96.685 -76227.3 -14.6785 76227.3 0.535
97.6566 -76932.4 -14.8344 76932.4 0.5351
98.6308 -77635.5 -14.9902 77635.5 0.5352
